"NOM";"CP";"URL";"SOUS_TYPE";"LATTI";"LONGI";"Public";"ORGANISME";"Type";"GCD";"COMMUNE"
"musée archéologique de Ruscino";"66000";"www.mairie-perpignan.fr/culture-patrimoine/patrimoine/le-site-archeologique-de-ruscino";"Histoire";42.709124;2.945875;"";"";"Musée";"";"PERPIGNAN"
"musée Casa Pairal";"66000";"www.mairie-perpignan.fr/culture-patrimoine/culture/musees/casa-pairal";"Art";42.727965;2.896696;"";"";"Musée";"";"PERPIGNAN"
"musée d Art et d Archéologie";"23000";"www.ville-gueret.fr/creative/musee-dart-darcheologie/";"Archeologie";46.165838;1.870758;"";"";"Musée";"";"GUERET"
"musée du château";"54300";"www.chateauluneville.meurthe-et-moselle.fr/";"Arts décoratif";48.589446;6.505708;"";"";"Musée";"";"LUNEVILLE"
"musée barrois";"55000";"musees-meuse.fr/musee-barrois/";"Archeologie";48.771797;5.156074;"";"";"Musée";"";"BAR-LE-DUC"
"musée départemental Raymond Poincaré";"55300";"musees-meuse.fr/musee-departemental-raymond-poincare-sampigny/";"Histoire";48.827583;5.50824;"";"";"Musée";"";"SAMPIGNY"
"musée Jeanne d Arc";"55140";"musees-meuse.fr/musee-jeanne-darc-vaucouleurs/";"Histoire";48.602652;5.666;"";"";"Musée";"";"VAUCOULEURS"
"musée de la guerre de 1870";"57130";"www.mosellepassion.fr/index.php/les-sites-moselle-passion/musee-de-la-guerre-de-1870";"Histoire";49.113679;6.029871;"";"";"Musée";"";"GRAVELOTTE"
"musée de la faïence et des techniques faïencières";"57200";"www.sarreguemines-museum.fr";"Archeologie";49.109069;7.070473;"";"";"Musée";"";"SARREGUEMINES"
"musée de la lutherie";"88500";"musee-lutherie-mirecourt.fr/";"Arts décoratif";48.30159283;6.13544044;"";"";"Musée";"";"MIRECOURT"
"musée Charles Friry";"88200";"www.remiremont.fr/culture/musees-de-remiremont/musee-charles-friry/";"Archeologie";48.015174;6.590031;"";"";"Musée";"";"REMIREMONT"
"musée de la préhistoire";"09800";"www.sites-touristiques-ariege.fr/grotte-du-mas-dazil/";"Archeologie";43.079849;1.360358;"";"";"Musée";"";"LE_MAS_D_AZIL"
"musée municipal";"12250";"non renseigne";"Archeologie";43.975103;2.991651;"";"";"Musée";"";"ROQUEFORT-SUR-SOULZON"
"musée forum de l’Aurignacien";"31420";"www.musee-aurignacien.com/";"Archeologie";43.216166;0.88003;"";"";"Musée";"";"AURIGNAC"
"musée du vieux Toulouse";"31000";"www.toulouse.fr/web/cultures/musees#/annuaire-des-lieux/176/H%C3%B4tel%20Dumay%20-%20Mus%C3%A9e%20du%20Vieux%20Toulouse?_k=u67xpi";"Archeologie";43.602258;1.443132;"";"";"Musée";"";"TOULOUSE"
"musée d Art Sacré";"46500";"non renseigne";"Arts décoratif";44.7995824;1.61752666;"";"";"Musée";"";"ROCAMADOUR"
"musée de l Automate";"46200";"www.musee-automate.fr";"Arts décoratif";44.893995;1.47721;"";"";"Musée";"";"SOUILLAC"
"musée municipal";"46110";"www.vayrac.fr/tourisme/uxellodunum/";"Archeologie";44.952495;1.703507;"";"";"Musée";"";"VAYRAC"
"musée Pyrénéen";"65100";"www.lourdes.fr/culture-sport-loisirs/patrimoine-archives/190-le-chateau-fort-et-son-musee-pyreneen";"Archeologie";43.096353;-0.048462;"";"";"Musée";"";"LOURDES"
"musée du pays rabastinois";"81800";"www.rabastens.fr/ma-ville/le-musee-du-pays-rabastinois";"Archeologie";43.820418;1.724791;"";"";"Musée";"";"RABASTENS"
"musée du Mont-de-Piété";"59380";"bergues-musee.fr/";"Histoire";50.969087;2.430391;"";"";"Musée";"";"BERGUES"
"musée des beaux-arts";"59140";"www.musees-dunkerque.eu/";"Archeologie";51.037327;2.375518;"";"";"Musée";"";"DUNKERQUE"
"musée maritime et portuaire";"59140";"www.museeportuaire.com/";"Histoire";51.037914;2.372174;"";"";"Musée";"";"DUNKERQUE"
"musée Henri Matisse";"59360";"museematisse.fr/";"Art";50.105684;3.541175;"";"";"Musée";"";"LE_CATEAU-CAMBRESIS"
"musée de la Tour abbatiale";"59230";"www.saint-amand-les-eaux.fr/musee-de-la-tour-abbatiale";"Arts décoratif";50.448711;3.427672;"";"";"Musée";"";"SAINT-AMAND-LES-EAUX"
"musée des beaux-arts";"59300";"valenciennesmusee.valenciennes.fr/";"Archeologie";50.35582;3.53105;"";"";"Musée";"";"VALENCIENNES"
"musée des Beaux-Arts";"62000";"www.arras.fr/fr/mes-loisirs/culture/musee-des-beaux-arts";"Archeologie";50.291759;2.772987;"";"";"Musée";"";"ARRAS"
"mémorial de Caen. un musée pour la paix";"14000";"www.memorial-caen.fr/";"Histoire";49.19751134;-0.38384003;"";"";"Musée";"";"CAEN"
"musée de la Société des antiquaires de Normandie";"14000";"antiquaires-de-normandie.org/spip.php?rubrique12";"Arts décoratif";49.1813016;-0.37215113;"";"";"Musée";"";"CAEN"
"musée d Art et d Histoire";"14100";"lisieux-normandie.fr/culture/musee-dart-et-dhistoire-de-lisieux/";"Archeologie";49.144581;0.219329;"";"";"Musée";"";"LISIEUX"
"muséum Emmanuel-Liais";"50240";"www.cherbourg.fr/infos-services/culture-et-loisirs/musees/museum-emmanuel-liais-320.html?L=114";"Archeologie";49.6429;-1.630729;"";"";"Musée";"";"CHERBOURG-EN-COTENTIN"
"musée de la Libération";"50240";"www.cherbourg.fr/infos-services/culture-et-loisirs/musees/musee-de-la-liberation-321.html?L=114";"Histoire";49.630736;-1.616324;"";"";"Musée";"";"CHERBOURG-EN-COTENTIN"
"musée Quesnel-Morinière";"50200";"www.coutances.fr/se-divertir/musee/";"Archeologie";49.047263;-1.446668;"";"";"Musée";"";"COUTANCES"
"musée d’Art et d’Histoire de Granville";"50400";"www.ville-granville.fr/a-voir-a-faire-a-granville/vie-culturelle-et-artistique/musee-dart-et-dhistoire/";"Histoire";48.837248;-1.602814;"";"";"Musée";"";"GRANVILLE"
"musée Richard Anacréon";"50400";"www.ville-granville.fr/a-voir-a-faire-a-granville/vie-culturelle-et-artistique/musee-dart-moderne-richard-anacreon/";"Arts décoratif";48.838549;-1.600543;"";"";"Musée";"";"GRANVILLE"
"musée Barbey d Aurevilly";"50390";"museebarbey.wixsite.com/museebarbey";"Histoire";49.384499;-1.533001;"";"";"Musée";"";"SAINT-SAUVEUR-LE-VICOMTE"
"musée du château";"50580";"www.torignylesvilles.fr/histoire-des-territoires/torigni-sur-vire/";"Arts décoratif";49.03409883;-0.97871067;"";"";"Musée";"";"TORIGNI-LES-VILLES"
"musée régional du cidre et du calvados";"50700";"www.mairie-valognes.fr/decouvrir-valognes/musee-regional-cidre/";"Sciences de la nature";49.505993;-1.470416;"";"";"Musée";"";"VALOGNES"
"musée municipal d archéologie";"61110";"www.ville-laigle.fr/culture-et-animations/musee-et-exposition/";"Archeologie";48.764955;0.628791;"";"";"Musée";"";"L_AIGLE"
"musée percheron";"61400";"non renseigne";"Archeologie";48.521951;0.547043;"";"";"Musée";"";"MORTAGNE-AU-PERCHE"
"musée du verre François Décorchemont";"27190";"museeduverre.fr/fr";"Archeologie";48.955254;0.935945;"";"";"Musée";"";"CONCHES-EN-OUCHE"
"musée Municipal";"76360";"ville-barentin.fr/patrimoine/musee-dans-la-rue/";"Archeologie";49.545218;0.952073;"";"";"Musée";"";"BARENTIN"
"maison de l armateur";"76600";"www.lehavre.fr/annuaire/maison-de-larmateur";"Arts décoratif";49.486857;0.112815;"";"";"Musée";"";"LE_HAVRE"
"Ethnothèque. Musée des Boucles de la Seine Normande";"76940";"www.pnr-seine-normande.com/";"Arts décoratif";49.497518;0.757352;"";"";"Musée";"";"NOTRE-DAME-DE-BLIQUETUIT"
"musée Municipal";"76170";"musee-juliobona.fr/";"Archeologie";49.517842;0.535803;"";"";"Musée";"";"LILLEBONNE"
"musée des Traditions et Arts Normands";"76116";"www.chateaudemartainville.fr/fr/home/";"Arts décoratif";49.460211;1.292253;"";"";"Musée";"";"MARTAINVILLE-EPREVILLE"
"musée Flaubert et d histoire de la médecine";"76000";"non renseigne";"Arts décoratif";49.445232;1.081736;"";"";"Musée";"";"ROUEN"
"musée du pays de Retz";"44580";"museedupaysderetz.fr/";"Archeologie";47.042318;-1.952164;"";"";"Musée";"";"BOURGNEUF-EN-RETZ"
"musée de la porte Saint-Michel";"44350";"www.ville-guerande.fr/pratique-vos-demarches/tourisme-et-decouvertes/visiter-la-cite-medievale/les-remparts-et-la-porte-saint-michel";"Archeologie";47.32782055;-2.42634776;"";"";"Musée";"";"GUERANDE"
"écomusée";"66570";"www.saint-nazaire-tourisme.com/les-visites/les-sites-de-visite/ecomusee/";"Archeologie";47.273813;-2.198174;"";"";"Musée";"";"SAINT-NAZAIRE"
"musée Pincé";"49000";"musees.angers.fr/les-lieux/musee-pince/index.html";"Archeologie";47.471767;-0.551841;"";"";"Musée";"";"ANGERS"
"musée Jean Lurçat et de la tapisserie contemporaine";"49000";"musees.angers.fr/les-lieux/musee-jean-lurcat-et-de-la-tapisserie-contemporaine/le-lieu/index.html";"Art";47.477759;-0.557052;"";"";"Musée";"";"ANGERS"
"musée de L Ardoise";"49800";"www.lemuseedelardoise.fr";"Histoire";47.450792;-0.491518;"";"";"Musée";"";"TRELAZE"
"musée Robert Tatin";"53230";"patrimoine.lamayenne.fr/robert-tatin/";"Arts décoratif";47.942514;-0.906893;"";"";"Musée";"";"COSSE-LE-VIVIEN"
"musée du château";"53100";"www.museeduchateaudemayenne.fr/";"Archeologie";48.302519;-0.620269;"";"";"Musée";"";"MAYENNE"
"musée de Tessé";"72000";"www.lemans.fr/dynamique/des-idees-de-visite/les-musees/le-musee-de-tesse/";"Archeologie";48.01112;0.203755;"";"";"Musée";"";"LE_MANS"
"musée du Château";"85330";"www.ville-noirmoutier.fr/le-chateau/";"Arts décoratif";46.999718;-2.243127;"";"";"Musée";"";"NOIRMOUTIER-EN-L_ILE"
"musée municipal";"02300";"www.ville-chauny.fr/Ville_chauny_web/FR/Accueil.awp?page=57&m=6.110.115";"Archeologie";49.615394;3.216814;"";"";"Musée";"";"CHAUNY"
"musée Alexandre Dumas";"02600";"webmuseo.com/ws/musee-dumas/app/report/index.html";"Arts décoratif";49.253009;3.089691;"";"";"Musée";"";"VILLERS-COTTERETS"
"musée archéologique de l Oise";"60120";"m-a-o.org/fr/";"Archeologie";49.627157;2.316919;"";"";"Musée";"";"VENDEUIL-CAPLY"
"musée Pillon";"60240";"hwww.officedelaculture-chaumont-en-vexin.fr/musee-pillon.html";"Archeologie";49.262578;1.882069;"";"";"Musée";"";"CHAUMONT-EN-VEXIN"
"musée du Noyonnais";"60400";"www.ville-noyon.fr/-Les-musees-de-Noyon";"Archeologie";49.581852;2.999742;"";"";"Musée";"";"NOYON"
"musée Jean Calvin";"60400";"www.ville-noyon.fr/-Les-musees-de-Noyon";"Histoire";49.581666;2.998444;"";"";"Musée";"";"NOYON"
"atelier - musée du papier";"16000";"maam.angouleme.fr/musee-du-papier/";"Histoire";45.653356;0.149932;"";"";"Musée";"";"ANGOULEME"
"musée municipal du Cognac";"16100";"les-distillateurs-culturels.fr";"Archeologie";45.695744;-0.326186;"";"";"Musée";"";"COGNAC"
"musée de la mytiliculture";"17137";"www.esnandes.fr/tourisme-patrimoine/maison-de-la-baie-du-marais-poitevin";"Sciences de la nature";46.250245;-1.111861;"";"";"Musée";"";"ESNANDES"
"musée d Orbigny Bernon";"17000";"non renseigne";"Archeologie";46.160752;-1.155429;"";"";"Musée";"";"LA_ROCHELLE"
"musée du Présidial";"17100";"www.ville-saintes.fr/decouvrir-sortir/culture/musees/";"Arts décoratif";45.746235;-0.632055;"";"";"Musée";"";"SAINTES"
"musée Dupuy - Mestreau";"17100";"www.ville-saintes.fr/decouvrir-sortir/culture/musees/";"Arts décoratif";45.743294;-0.634076;"";"";"Musée";"";"SAINTES"
"musée d art et d histoire Georges Turpin";"79200";"www.cc-parthenay-gatine.fr/musee-parthenay";"Archeologie";46.652064;-0.24942;"";"";"Musée";"";"PARTHENAY"
"musée municipal";"04300";"www.ville-forcalquier.fr/oidit_T003_52r485s49ng2.html";"Archeologie";43.96244494;5.77440617;"";"";"Musée";"";"FORCALQUIER"
"musée archéologique";"04110";"www.mairie-vacheres.fr/fr/musee";"Archeologie";43.93598226;5.65437004;"";"";"Musée";"";"VACHERES"
"musée Renoir";"06800";"/www.cagnes-sur-mer.fr/culture/musee-renoir/";"Art";43.667649;7.156541;"";"";"Musée";"";"CAGNES-SUR-MER"
"musée Fragonard";"06130";"www.museesdegrasse.com/vmjhf/presentation";"Art";43.656739;6.921091;"";"";"Musée";"";"GRASSE"
"musée international de la parfumerie";"06130";"www.museesdegrasse.com/presentation-du-musee-0";"Archeologie";43.658385;6.922;"";"";"Musée";"";"GRASSE"
"musée du Vieux logis";"06000";"www.nice.fr/fr/culture/musees-et-galeries/prieure-du-vieux-logis";"Arts décoratif";43.740194;7.238038;"";"";"Musée";"";"NICE"
"musée d art naïf Anatole Jakovsky";"06000";"www.nice.fr/fr/culture/musees-et-galeries/musee-d-art-naif";"Art";43.68784;7.231462;"";"";"Musée";"";"NICE"
"musée des merveilles";"06430";"museedesmerveilles.departement06.fr/musee-des-merveilles-13336.html";"Archeologie";44.088854;7.593216;"";"";"Musée";"";"TENDE"
"musée des tapisseries";"13080";"www.aixenprovence.fr/Musee-des-Tapisseries";"Arts décoratif";43.531366;5.447546;"";"";"Musée";"";"AIX-EN-PROVENCE"
"musée Réattu";"13200";"www.museereattu.arles.fr/";"Arts décoratif";43.679186;4.627903;"";"";"Musée";"";"ARLES"
"musée de l Arles Antique";"13200";"www.arles-antique.departement13.fr/";"Archeologie";43.67275306;4.61717583;"";"";"Musée";"";"ARLES"
"musée municipal d’arts et traditions populaires";"13260";"www.cassis.fr/culture-festivites/le-musee/";"Histoire";43.214464;5.540037;"";"";"Musée";"";"CASSIS"
"musée René Beaucaire";"13800";"www.musees-mediterranee.org/portail/index.php?menu=1&num_musee=18";"Archeologie";43.50979988;4.99110141;"";"";"Musée";"";"ISTRES"
"musée des arts décoratifs. de la faïence et de la mode";"13121";"musees.marseille.fr/chateau-borely-musee-des-arts-decoratifs-de-la-faience-et-de-la-mode";"Art";43.258599;5.384175;"";"";"Musée";"";"MARSEILLE"
"musée des docks romains";"13190";"musees.marseille.fr/musee-des-docks-romains-0";"Archeologie";43.29647;5.367908;"";"";"Musée";"";"MARSEILLE"
"musée d histoire de Marseille";"13080";"musees.marseille.fr/musee-dhistoire-de-marseille-mhm";"Archeologie";43.298168;5.374162;"";"";"Musée";"";"MARSEILLE"
"musée Suffren et du Vieux Saint-Cannat";"13760";"www.saint-cannat.fr/tourisme-loisirs/culture/musee-suffren.html";"Archeologie";43.621602;5.295178;"";"";"Musée";"";"SAINT-CANNAT"
"musée du vieux Saint-Chamas";"13250";"musee.paullafran.free.fr/";"Archeologie";43.554245;5.072251;"";"";"Musée";"";"SAINT-CHAMAS"
"musée des Alpilles Pierre de Brun";"13210";"www.mairie-saintremydeprovence.com/que-faire-a-saint-remy/envie-de-culture/musee-des-alpilles/";"Archeologie";43.789218;4.831075;"";"";"Musée";"";"SAINT-REMY-DE-PROVENCE"
"musée de Salon et de la Crau";"13300";"www.salondeprovence.fr/index.php/salon-a-de-la-crau";"Arts décoratif";43.64095;5.104363;"";"";"Musée";"";"SALON-DE-PROVENCE"
"musée Archéologique";"83700";"www.ville-saintraphael.fr/cultivee/musees/musee-archeologique";"Archeologie";43.42598958;6.76988121;"";"";"Musée";"";"SAINT-RAPHAEL"
"musée du Petit Palais";"84000";"www.petit-palais.org/";"Art";43.951088;4.806317;"";"";"Musée";"";"AVIGNON"
"musée municipal";"84100";"www.ville-orange.fr/article193.html";"Archeologie";44.135887;4.807526;"";"";"Musée";"";"ORANGE"
"musée municipal";"84390";"non renseigne";"Histoire";44.091143;5.408027;"";"";"Musée";"";"SAULT"
"musée du cartonnage et de l imprimerie";"84600";"www.vaucluse.fr/culture-et-patrimoine/les-musees-departementaux/le-musee-du-cartonnage-et-de-limprimerie-a-valreas-867.html";"Histoire";44.382664;4.987351;"";"";"Musée";"";"VALREAS"
"musées des pays de l Ain";"01000";"www.ain.fr/solutions-services-infos-pratiques/culture-patrimoine/visiter-musees/";"Archeologie";46.196543;5.219217;"";"";"Musée";"";"BOURG-EN-BRESSE"
"Archives municipales";"13980";"";"Histoire";43.310017;5.385577;"Tous publics";"Collectivité territoriale";"Musée";"";"MARSEILLE"
"Ateliers Médicis";"93390";"";"Art";48.90394;2.55262;"Enfants";"Ministère de la Culture ou opérateur national";"Musée";"";"CLICHY-SOUS-BOIS"
"Centre des monuments nationaux";"46110";"";"Archeologie";48.85441;2.363701;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"PARIS"
"Centre national des arts du cirque";"51000";"";"Art";48.951115;4.363012;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"CHÂLONS-EN-CHAMPAGNE"
"Cinémathèque de Nouvelle-Aquitaine";"87000";"";"Histoire";45.821526;1.262735;"Tous publics";"Organisme privé";"Musée";"";"LIMOGES"
"Citadelle de Belfort";"90000";"";"Histoire";47.638891;6.869938;"Tous publics";"Collectivité territoriale";"Musée";"";"BELFORT"
"Direction de la culture et des archives d Ille-et-Vilaine";"35000";"";"Histoire";48.12852;-1.693419;"Enfants";"Collectivité territoriale";"Musée";"";"RENNES"
"Domaine de Kerguéhennec – Département du Morbihan";"56500";"";"Histoire";46.766243;2.825322;"Tous publics";"Collectivité territoriale";"Musée";"";"BIGNAN"
"Écomusée du Perche";"61560";"";"Histoire";48.32472;0.654376;"Tous publics";"Collectivité territoriale";"Musée";"";"SAINT-CYR-LA-ROSIÈRE"
"Éditions Zulma";"75006";"";"Sciences de la nature";48.853392;2.33089;"Tous publics";"Organisme privé";"Musée";"";"PARIS"
"Institut Français de la Mode";"75013";"";"Sciences de la nature";48.840322;2.370333;"Tous publics";"Organisme privé";"Musée";"";"PARIS"
"Jardin des sciences de l Université";"67000";"";"Sciences de la nature";48.583115;7.764939;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"STRASBOURG"
"Médiathèque Pablo Neruda de Malakoff/ Vallée Sud-Grand Paris";"92240";"";"Art";44.844069;0.463637;"Enfants";"Collectivité territoriale";"Musée";"";"MALAKOFF"
"Maison de la Poésie";"75003";"";"Sciences de la nature";48.86231;2.351542;"Tous publics";"Collectivité territoriale";"Musée";"";"PARIS"
"Métropole Européenne";"59000";"";"Sciences de la nature";50.642253;3.076568;"Tous publics";"Collectivité territoriale";"Musée";"";"LILLE"
"MuMa musée d’art moderne André Malraux";"76600";"";"Arts décoratif";49.484573;0.102971;"Tous publics";"Collectivité territoriale";"Musée";"";"LE HAVRE"
"Musée Alpin Chamonix";"74400";"";"Musées";45.923429;6.87105;"Tous publics";"Collectivité territoriale";"Musée";"";"CHAMONIX-MONT-BLANC"
"Musée de Lodève";"34700";"";"Archeologie";43.731566;3.319814;"Tous publics";"Collectivité territoriale";"Musée";"";"LODÈVE"
"Musée de minéralogie MINES ParisTech";"75006";"";"Sciences de la nature";48.845632;2.339672;"Tous publics";"Collectivité territoriale";"Musée";"";"PARIS"
"Musée et sites gallo-romains";"69560";"";"Archeologie";45.529706;4.868809;"Tous publics";"Collectivité territoriale";"Musée";"";"SAINT-ROMAIN-EN-GAL"
"Musée national Eugène-Delacroix";"75006";"";"Art";48.854445;2.335642;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"PARIS"
"Musée national Jean-Jacques Henner";"75017";"";"Sciences de la nature";48.883041;2.307711;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"PARIS"
"Musée Rodin";"75007";"";"Sculpture";48.855866;2.315993;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"PARIS"
"Musées en Centre-Val de Loire";"75007";"";"Archeologie";47.903394;1.909774;"Tous publics";"Organisme privé";"Musée";"";"ORLÉANS"
"Muséum d Histoire naturelle";"76600";"";"Sciences de la nature";49.487638;0.108284;"Tous publics";"Collectivité territoriale";"Musée";"";"LE HAVRE"
"SICD - Université fédérale Toulouse Midi-Pyrénées";"31000";"";"Histoire";43.605979;1.441201;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"TOULOUSE"
"Pôle de conservation des archives des associations de jeunesse et d éducation populaire";"75013";"";"Histoire";48.822486;2.342031;"Tous publics";"Organisme privé";"Musée";"";"PARIS"
"Réseau des musées du Département de l Isère";"38000";"";"Histoire";45.187296;5.732319;"Tous publics";"Collectivité territoriale";"Musée";"";"GRENOBLE"
"Studio Sherlock - Le patrimoine en mouvement";"44000";"";"Archeologie";47.201725;-1.55309;"Tous publics";"Organisme privé";"Musée";"";"NANTES"
"Salon du livre et de la presse jeunesse";"28500";"";"Art";48.858482;2.438806;"Enfants";"Organisme privé";"Musée";"";"MONTREUIL"
"Bayard Presse";"92120";"";"Sciences de la nature";48.817246;2.327521;"Enfants";"Organisme privé";"Musée";"";"MONTROUGE"
"Noto";"75020";"";"Arts décoratif";48.854553;2.396259;"Tous publics";"Organisme privé";"Musée";"";"PARIS"
"Bibliothèque Patrimoniale Pau";"64000";"";"Histoire";43.29286;-0.362377;"Tous publics";"Collectivité territoriale";"Musée";"";"PAU"
