"TYPE_DOMAINE";"SOUS_TYPE";"NOM";"URL";"LATTI";"LONGI";"JAUGE";"COMMUNE";"CP";"GCD";"ORGANISME";"Public"
"Theatre";"Théâtre et Spectacles";"Le phenix scene nationale pole europeen de creation";"";50.364365;3.524441;;"VALENCIENNES";"59300";"";"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics"
"Theatre";"Théâtre et Spectacles";"Le Quai - Centre Dramatique National";"";47.472329;-0.561395;;"ANGERS";"49000";"";"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics"
"Theatre";"Musique";"Opéra national de Lyon";"";45.767723;4.836011;;"LYON";"69170";"";"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics"
"Theatre";"Musique";"Orchestre philharmonique de Strasbourg";"";48.593483;7.757478;;"STRASBOURG";"67000";"";"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics"
"Theatre";"Danse";"Théâtre des 13 vents - Centre dramatique national";"";46.875587;2.294868;;"MONTPELLIER";"34000";"";"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics"
"Theatre";"Danse";"Maison de la Danse";"";45.735333;4.87201;;"LYON";"69490";"";"Ministère de la Culture ou opérateur national";"Tous publics"
"Theatre";"Musique";"INECC Mission Voix Lorraine";"";49.124947;6.180337;;"METZ";"57000";"";"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Parents / Éducateurs"
"Theatre";"Musique";"SUDS. à ARLES";"";48.926696;2.514377;;"ARLES";"13200";"";"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics"
"Theatre";"Théâtre et Spectacles";"Théâtre National de Strasbourg";"";48.586088;7.755432;;"STRASBOURG";"67000";"";"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics"
"Theatre";"Musique";"Le Préau CDN de Normandie – Vire";"";48.838458;-0.893058;;"VIRE NORMANDIE";"14130";"";"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics"
"Theatre";"Danse";"Scène nationale Carré-Colonnes";"";44.893793;-0.714917;;"SAINT-MÉDARD-EN-JALLES";"33220";"";"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics"
"Theatre";"Théâtre et Spectacles";"Comédie de Reims";"";49.249598;4.020023;;"REIMS";"51100";"";"Collectivité territoriale";"Tous publics"
"Theatre";"Musique";"Les Trois Baudet";"";48.881706;2.328371;;"PARIS";"75018";"";"Organisme privé";"Tous publics"
"Theatre";"Théâtre et Spectacles";"La Commune Centre dramatique national d Aubervilliers";"";48.910534;2.384966;;"AUBERVILLIERS";"93300";"";"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics"
"Theatre";"Musique";"Centre national de la Musique (CNM)";"";48.883025;2.326006;;"PARIS";"75008";"";"Ministère de la Culture ou opérateur national";"Tous publics"
"Theatre";"Musique";"Festival Soeurs Jumelles";"";45.927555;-0.95784;;"ROCHEFORT";"73240";"";"Collectivité territoriale";"Tous publics"
"Theatre";"Musique";"Château des ducs de Bretagne - Musée d histoire de Nantes";"";47.216379;-1.550475;;"NANTES";"44000";"";"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics"
"Theatre";"Danse";"CCN - Ballet de Lorraine";"";48.69593;6.190546;;"NANCY";"54000";"";"Ministère de la Culture ou opérateur national";"Tous publics"
"Theatre";"Musique";"Centre de musique baroque de Versailles";"";48.843833;2.269852;;"VERSAILLES";"78000";"";"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics"
"Theatre";"Théâtre et Spectacles";"Centre Dramatique National de Normandie-Rouen";"";49.446546;1.100425;;"ROUEN";"76000";"";"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics"
"Theatre";"Danse";"Centre National de la Danse";"";48.895566;2.401308;;"PANTIN";"93500";"";"Ministère de la Culture ou opérateur national";"Tous publics"
"Theatre";"Musique";"Opéra Orchestre national Montpellier";"";43.607712;3.87893;;"MONTPELLIER";"34000";"";"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics"
"Theatre";"Musique";"Orchestre de Paris";"";48.892099;2.394786;;"PARIS";"34000";"";"Ministère de la Culture ou opérateur national";"Tous publics"
"Theatre";"Musique";"Orchestre Régional Avignon-Provence";"";43.933513;4.778525;;"AVIGNON";"84000";"";"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics"
"Theatre";"Musique";"Rouen nouvelles bibliothèques";"";49.425519;1.096939;;"ROUEN";"76000";"";"Collectivité territoriale";"Tous publics"
"Theatre";"Théâtre et Spectacles";"Théâtre de la Ville";"";48.857346;2.34779;;"PARIS";"75001";"";"Collectivité territoriale";"Tous publics"
"Theatre";"Théâtre et Spectacles";"Le Séchoir";"";-21.217586;55.310449;;"PITON SAINT-LEU LA RÉUNION";"97436";"";"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics"
"Theatre";"Musique";"Le Temps Machine";"";47.353272;0.66577;;"JOUE LES TOURS";"37300";"";"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics"
"Theatre";"Théâtre et Spectacles";"Accès Culture";"";48.85318;2.363983;;"PARIS";"75004";"";"Organisme privé";"Tous publics"
"Theatre";"Théâtre et Spectacles";"Théâtre de la Ville";"";48.884815;2.337381;;"PARIS";"75018";"";"Collectivité territoriale";"Tous publics"
"Theatre";"Musique";"Angers Nantes Opéra";"";47.470691;-0.55283;;"ANGERS";"49000";"";"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics"
"Theatre";"Musique";"Maison des Cultures du Monde - CFPCI";"";48.125253;-1.211107;;"VITRÉ";"35500";"";"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics"
"Theatre";"Théâtre et Spectacles";"Théâtre du Rond-Point";"";48.869861;2.310241;;"PARIS";"75008";"";"Organisme privé";"Tous publics"
"Theatre";"Musique";"Opéra National de Lorraine";"";48.693932;6.184266;;"NANCY";"54000";"";"Ministère de la Culture ou opérateur national";"Tous publics"
"Theatre";"Danse";"L Auditorium Seynod";"";45.888758;6.10164;;"ANNECY";"74000";"";"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics"
"Theatre";"Musique";"Angers Nantes Opéra";"";47.21316;-1.561788;;"NANTES";"44000";"";"Collectivité territoriale";"Tous publics"
"Theatre";"Musique";"Opéra de Rennes";"";42.927273;2.26296;;"RENNES";"35000";"";"Collectivité territoriale";"Tous publics"
"Theatre";"Danse";"Musée des Beaux-Arts de Rennes";"";48.109782;-1.674979;;"RENNES";"35000";"";"Collectivité territoriale";"Tous publics"
"Theatre";"Théâtre et Spectacles";"Festival d Avignon";"";43.944887;4.808035;;"AVIGNON";"84000";"";"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics"
"Theatre";"Musique";"Mezzo";"";48.853411;2.289484;;"PARIS";"75015";"";"Organisme privé";"Tous publics"
"Theatre";"Musique";"Opéra de Lille";"";45.565007;5.92437;;"LILLE";"59000";"";"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics"
"Theatre";"Musique";"Opéra national du Rhin";"";48.585751;7.751955;;"STRASBOURG";"67000";"";"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics"
"Theatre";"Théâtre et Spectacles";"TnBA - Théâtre national de Bordeaux en Aquitaine";"";44.831082;-0.561521;;"BORDEAUX";"33000";"";"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics"
"Theatre";"Théâtre et Spectacles";"Comédie de Béthune - Centre Dramatique National - Hauts-de-France";"";50.529097;2.641164;;"BÉTHUNE";"62132";"";"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics"
"Theatre";"Théâtre et Spectacles";"TU-Nantes. scène jeune création et émergence";"";47.243222;-1.553627;;"NANTES";"44000";"";"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics"
"Theatre";"Musique";"Fédération EIFEIL";"";48.831325;2.379496;;"PARIS";"75013";"";"Ministère de la Culture ou opérateur national";"Tous publics"
"Theatre";"Danse";"Compagnie Yvann Alexandre";"";47.215602;-1.569089;;"NANTES";"44000";"";"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics"
"Theatre";"Musique";"Musée d Orsay";"";48.86045;2.325696;;"PARIS";"75007";"";"Ministère de la Culture ou opérateur national";"Tous publics"
"Theatre";"Musique";"Musée des Avelines";"";48.842497;2.208286;;"SAINT-CLOUD";"92210";"";"Collectivité territoriale";"Tous publics"
"Theatre";"Musique";"Athénée Théâtre Louis-Jouvet";"";48.872239;2.329063;;"PARIS";"75009";"";"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics"
"Theatre";"Théâtre et Spectacles";"Célestins. théâtre de Lyon";"";45.760182;4.831301;;"LYON";"69790";"";"Collectivité territoriale";"Tous publics"
"Theatre";"Théâtre et Spectacles";"Piccola Familia";"";49.447648;1.106075;;"ROUEN";"76000";"";"Organisme privé";"Tous publics"
"Theatre";"Musique";"Musée du Louvre";"";48.862527;2.335861;;"PARIS";"75001";"";"Ministère de la Culture ou opérateur national";"Tous publics"
"Theatre";"Danse.Musique.Theatre";"Opéra National de Bordeaux";"";44.84283396;-0.57307979;;"Bordeaux";"33000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Opéra Orchestre National de Montpellier";"";43.61269882;3.88188729;;"Montpellier";"34000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Opéra National de Lorraine";"";48.69414051;6.18447531;;"Nancy";"54000";"1 - Grands centres urbains";"";""
"Theatre";"Cirque";"La Brèche Pôle National Cirque de Normandie / Cherbourg-En-Cotentin";"";49.63169297;-1.6019619;;"Cherbourg-en-Cotentin";"50130";"1 - Grands centres urbains";"";""
"Theatre";"Cirque";"Furies (Pôle National Cirque En Préfiguration) - Châlons-En-Champagne Région Grand Est";"";48.953475;4.363495;;"Châlons-en-Champagne";"51000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Cirque";"Le Prato
théâtre International de Quartier 
pôle National Cirque - Lille";"";50.61910922;3.07112518;;"Lille";"59160";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre du Briançonnais";"";44.89856428;6.64005822;520;"Briançon";"05100";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre du Jeu de Paume";"";43.52739363;5.45401914;493;"Aix-en-Provence";"13080";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre le Sémaphore";"";43.40284905;4.97904977;246;"Port-de-Bouc";"13110";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Sablier-Théâtre Jean Vilar";"";49.15061862;-0.34918211;429;"Cormelles-le-Royal";"14123";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre d Aurillac";"";44.93082025;2.44599572;353;"Aurillac";"15000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Avant-Scène Cognac";"";45.69909085;-0.32676;920;"Cognac";"16100";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Périscope";"";43.84076059;4.36235805;106;"Nîmes";"30900";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre de Nîmes";"";43.83762599;4.35761126;791;"Nîmes";"30900";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Odyssud";"";43.63479945;1.38708359;1050;"Beauzelle";"31700";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Soufflerie";"";47.18566071;-1.55462386;299;"Rezé";"44400";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Archipel";"";48.83910695;-1.59895076;428;"Anctoville-sur-Boscq";"50400";"4 - Ceintures urbaines";"";""
"Theatre";"Danse.Musique.Theatre";"Barcarolle-Le Moulin à Café - Théâtre à l italienne";"";50.75011019;2.25201266;444;"Boisdinghem";"62500";"6 - Rural à habitat dispersé";"";""
"Theatre";"Danse.Musique.Theatre";"Espaces Pluriels-Zénith de Pau";"";43.33329104;-0.36353481;1600;"Pau";"64000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Machinerie-Bizarre !";"";45.71330424;4.87897699;350;"Vénissieux";"69200";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre Edwige Feuillère";"";47.62017112;6.16031739;700;"Andelarre";"70000";"6 - Rural à habitat dispersé";"";""
"Theatre";"Danse.Musique.Theatre";"Entracte";"";47.83882711;-0.33916425;655;"Sablé-sur-Sarthe";"72300";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Maison des arts du Léman";"";46.37518275;6.48294954;582;"Allinges";"74200";"4 - Ceintures urbaines";"";""
"Theatre";"Danse.Musique.Theatre";"Cuizines";"";48.8866397;2.61339757;270;"Chelles";"77500";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"3 T - Scène conventionnée de Châtellerault-Théâtre Blossac";"";46.81803139;0.5465628;340;"Antran";"86100";"5 - Bourgs ruraux";"";""
"Theatre";"Danse.Musique.Theatre";"La Mégisserie";"";45.88924433;0.89399363;350;"Chaillac-sur-Vienne";"87200";"6 - Rural à habitat dispersé";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre d Auxerre";"";47.79501479;3.5732372;703;"Auxerre";"89290";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Opéra de Massy";"";48.73348156;2.28977773;1013;"Massy";"91300";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre de Suresnes Jean Vilar";"";48.86334017;2.20190602;866;"Suresnes";"92150";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Maison des Jonglages - Centre culturel Jean Houdremont";"";48.92658571;2.37814922;700;"La_Courneuve";"93120";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Scène Watteau";"";48.83915457;2.49348213;580;"Nogent-sur-Marne";"94130";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Centre des Bords de Marne";"";48.84693966;2.50996823;750;"Le_Perreux-sur-Marne";"94170";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre + Cinéma - Scène nationale Grand Narbonne";"";43.18004809;3.01465531;1156;"Bages";"11100";"6 - Rural à habitat dispersé";"";""
"Theatre";"Danse.Musique.Theatre";"Zef - Scène nationale de Marseille";"";43.33366645;5.3991694;390;"Marseille";"13200";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Maison de la Culture de Bourges";"";47.07579384;2.40061113;;"Bourges";"18000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"2 Scènes - Scène nationale de Besançon-Kursaal";"";47.23465293;6.02673956;300;"Besançon";"25000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"MA Scène nationale-Bains Douches";"";47.53313709;6.79596751;160;"Bethoncourt";"25200";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Quartz  Scène nationale de Brest";"";48.38949257;-4.48596635;2015;"Brest";"29200";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre de Cornouaille";"";47.99592304;-4.10960607;842;"Quimper";"29000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Scènes du Jura-La Commanderie";"";47.08692243;5.49763715;1100;"Authume";"39100";"5 - Bourgs ruraux";"";""
"Theatre";"Danse.Musique.Theatre";"Halle aux Grains - Scène nationale de Blois-Théâtre Nicolas Peskine";"";47.59788064;1.33808331;150;"Blois";"41000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Halle aux Grains - Scène nationale de Blois";"";47.59019584;1.33553389;620;"Blois";"41000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Manège de Maubeuge-La Luna";"";50.28118481;3.95842935;1050;"Assevent";"59600";"4 - Ceintures urbaines";"";""
"Theatre";"Danse.Musique.Theatre";"TANDEM Douai-Arras";"";50.36418783;3.08342231;640;"Douai";"59500";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Manège de Maubeuge-Centre culturel André Malraux";"";50.29679149;4.09808252;700;"Jeumont";"59460";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre de l Archipel";"";42.70145185;2.88851535;1490;"Perpignan";"66000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Arc";"";46.80613707;4.42928991;1176;"Le_Creusot";"71200";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre - Scène nationale Mâcon Val de Saône";"";46.31552793;4.83717388;1120;"Mâcon";"71000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Quinconces - L Espal";"";48.00827012;0.20145568;1471;"Le_Mans";"72000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre de Saint-Quentin-en-Yvelines";"";48.782713;2.04390538;1332;"Montigny-le-Bretonneux";"78180";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Moulin du Roc";"";46.32578393;-0.46779453;1085;"Bessines";"79000";"5 - Bourgs ruraux";"";""
"Theatre";"Danse.Musique.Theatre";"Maison de la Culture de Bourges-Auditorium";"";47.07522921;2.39631724;475;"Bourges";"18000";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Direction de l Animation Socioculturelle de la Mairie de Toulouse-Centre culturel Bellegarde";"";43.60848861;1.44461211;;"Toulouse";"31000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"2 Scènes - Scène nationale de Besançon";"";47.21852326;5.97414099;520;"Besançon";"25000";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Service culturel d Eysines-Salle du Vigean";"";44.88317497;-0.63523232;;"Eysines";"33320";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Tangram - Evreux-Louviers-Eure-Krubb";"";49.02209175;1.13898692;600;"Evreux";"27000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Théâtre";"Espace culturel Georges Brassens";"";44.73024736;-0.59879912;343;"Léognan";"33850";"4 - Ceintures urbaines";"";""
"Theatre";"Danse.Musique.Theatre";"Cratère - Scène nationale d Alès";"";44.12397802;4.08106358;1069;"Alès";"30100";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Théâtre";"Théâtres de Saint-Malo-Théâtre Chateaubriand";"";48.65011616;-2.02764787;306;"Saint-Malo";"35400";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Trident - Scène nationale";"";49.63781605;-1.62283219;1200;"Cherbourg-en-Cotentin";"50120";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Espace Malraux";"";47.35241298;0.64471625;1402;"Joué-lès-Tours";"37300";"1 - Grands centres urbains";"";""
