CP,NOM,NB_BIBLIO,NB_MONUMENT_BAT,NB_CINEMA,NB_MUSEE,NB_ARCHIVES,Cluster,Cluster_renommés
2000,VERNEUIL-SUR-SERRE,1,1,1,1,1,5,Beaucoup d'archives
2000,CHIVY-LES-ETOUVELLES,1,1,1,1,1,5,Beaucoup d'archives
2000,ROYAUCOURT-ET-CHAILVET,1,1,1,1,1,5,Beaucoup d'archives
2000,VAUCELLES-ET-BEFFECOURT,1,1,1,1,1,5,Beaucoup d'archives
2000,MERLIEUX-ET-FOUQUEROLLES,1,1,1,1,1,5,Beaucoup d'archives
2100,FAYET,1,1,1,1,1,5,Beaucoup d'archives
2100,HARLY,1,1,1,1,1,5,Beaucoup d'archives
2100,OMISSY,1,1,1,1,1,5,Beaucoup d'archives
2100,LESDINS,1,1,1,1,1,5,Beaucoup d'archives
2100,ROUVROY,1,1,1,1,1,5,Beaucoup d'archives
2100,GRICOURT,1,1,1,1,1,5,Beaucoup d'archives
2100,MORCOURT,1,1,1,1,1,5,Beaucoup d'archives
2100,REMAUCOURT,1,1,1,1,1,5,Beaucoup d'archives
2100,SAINT-QUENTIN,1,1,1,1,1,5,Beaucoup d'archives
2100,ESSIGNY-LE-PETIT,1,1,1,1,1,5,Beaucoup d'archives
2100,NEUVILLE-SAINT-AMAND,1,1,1,1,1,5,Beaucoup d'archives
2110,MOLAIN,1,1,1,0,0,1,Beaucoup de cinémas
2110,SERAIN,1,1,1,0,0,1,Beaucoup de cinémas
2110,GROUGIS,1,1,1,0,0,1,Beaucoup de cinémas
2110,PREMONT,1,1,1,0,0,1,Beaucoup de cinémas
2110,BECQUIGNY,1,1,1,0,0,1,Beaucoup de cinémas
2110,FIEULAINE,1,1,1,0,0,1,Beaucoup de cinémas
2110,RAMICOURT,1,1,1,0,0,1,Beaucoup de cinémas
2110,BEAUREVOIR,1,1,1,0,0,1,Beaucoup de cinémas
2110,SEBONCOURT,1,1,1,0,0,1,Beaucoup de cinémas
2110,MONTBREHAIN,1,1,1,0,0,1,Beaucoup de cinémas
2110,RIBEAUVILLE,1,1,1,0,0,1,Beaucoup de cinémas
2110,VAUX-ANDIGNY,1,1,1,0,0,1,Beaucoup de cinémas
2110,FONTAINE-UTERTE,1,1,1,0,0,1,Beaucoup de cinémas
2110,BRANCOURT-LE-GRAND,1,1,1,0,0,1,Beaucoup de cinémas
2110,ETAVES-ET-BOCQUIAUX,1,1,1,0,0,1,Beaucoup de cinémas
2110,FONTAINE-NOTRE-DAME,1,1,1,0,0,1,Beaucoup de cinémas
2110,BOHAIN-EN-VERMANDOIS,1,1,1,0,0,1,Beaucoup de cinémas
2110,SAINT-MARTIN-RIVIERE,1,1,1,0,0,1,Beaucoup de cinémas
2110,MONTIGNY-EN-ARROUAISE,1,1,1,0,0,1,Beaucoup de cinémas
2110,AISONVILLE-ET-BERNOVILLE,1,1,1,0,0,1,Beaucoup de cinémas
2120,GUISE,1,1,1,1,0,2,Musée Cinémas
2120,MALZY,1,1,1,1,0,2,Musée Cinémas
2120,PROIX,1,1,1,1,0,2,Musée Cinémas
2120,BERNOT,1,1,1,1,0,2,Musée Cinémas
2120,CHIGNY,1,1,1,1,0,2,Musée Cinémas
2120,PROISY,1,1,1,1,0,2,Musée Cinémas
2120,ROMERY,1,1,1,1,0,2,Musée Cinémas
2120,AUDIGNY,1,1,1,1,0,2,Musée Cinémas
2120,TUPIGNY,1,1,1,1,0,2,Musée Cinémas
2120,COLONFAY,1,1,1,1,0,2,Musée Cinémas
2120,CRUPILLY,1,1,1,1,0,2,Musée Cinémas
2120,MACQUIGNY,1,1,1,1,0,2,Musée Cinémas
2120,HAUTEVILLE,1,1,1,1,0,2,Musée Cinémas
2120,VADENCOURT,1,1,1,1,0,2,Musée Cinémas
2120,WIEGE-FATY,1,1,1,1,0,2,Musée Cinémas
2120,GRAND-VERLY,1,1,1,1,0,2,Musée Cinémas
2120,MARLY-GOMONT,1,1,1,1,0,2,Musée Cinémas
2120,MONCEAU-SUR-OISE,1,1,1,1,0,2,Musée Cinémas
2120,SAINS-RICHAUMONT,1,1,1,1,0,2,Musée Cinémas
2120,VILLERS-LES-GUISE,1,1,1,1,0,2,Musée Cinémas
2120,PUISIEUX-ET-CLANLIEU,1,1,1,1,0,2,Musée Cinémas
2120,LESQUIELLES-SAINT-GERMAIN,1,1,1,1,0,2,Musée Cinémas
2130,SERGY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2130,CIERGES,1,1,0,0,0,0,Seulement monuments et bibliothèques
2130,SAPONAY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2130,VEZILLY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2130,COURMONT,1,1,0,0,0,0,Seulement monuments et bibliothèques
2130,DRAVEGNY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2130,BEUVARDES,1,1,0,0,0,0,Seulement monuments et bibliothèques
2130,CRAMAILLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2130,LOUPEIGNE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2130,RONCHERES,1,1,0,0,0,0,Seulement monuments et bibliothèques
2130,GOUSSANCOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
2130,COULONGES-COHAN,1,1,0,0,0,0,Seulement monuments et bibliothèques
2130,MAREUIL-EN-DOLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2130,VILLERS-SUR-FERE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2130,BRUYERES-SUR-FERE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2130,FERE-EN-TARDENOIS,1,1,0,0,0,0,Seulement monuments et bibliothèques
2130,SERINGES-ET-NESLES,1,1,0,0,0,0,Seulement monuments et bibliothèques
2130,VILLENEUVE-SUR-FERE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2130,ARCY-SAINTE-RESTITUE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2130,FRESNES-EN-TARDENOIS,1,1,0,0,0,0,Seulement monuments et bibliothèques
2130,VILLERS-AGRON-AIGUIZY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2140,HARY,1,1,1,1,0,2,Musée Cinémas
2140,LEME,1,1,1,1,0,2,Musée Cinémas
2140,GERCY,1,1,1,1,0,2,Musée Cinémas
2140,HOURY,1,1,1,1,0,2,Musée Cinémas
2140,LUGNY,1,1,1,1,0,2,Musée Cinémas
2140,ROGNY,1,1,1,1,0,2,Musée Cinémas
2140,LAIGNY,1,1,1,1,0,2,Musée Cinémas
2140,GRONARD,1,1,1,1,0,2,Musée Cinémas
2140,HAUTION,1,1,1,1,0,2,Musée Cinémas
2140,JEANTES,1,1,1,1,0,2,Musée Cinémas
2140,PLOMION,1,1,1,1,0,2,Musée Cinémas
2140,PRISCES,1,1,1,1,0,2,Musée Cinémas
2140,VERVINS,1,1,1,1,0,2,Musée Cinémas
2140,BURELLES,1,1,1,1,0,2,Musée Cinémas
2140,HARCIGNY,1,1,1,1,0,2,Musée Cinémas
2140,VOHARIES,1,1,1,1,0,2,Musée Cinémas
2140,VOULPAIX,1,1,1,1,0,2,Musée Cinémas
2140,ROUGERIES,1,1,1,1,0,2,Musée Cinémas
2140,THENAILLES,1,1,1,1,0,2,Musée Cinémas
2140,MARFONTAINE,1,1,1,1,0,2,Musée Cinémas
2140,FRANQUEVILLE,1,1,1,1,0,2,Musée Cinémas
2140,SAINT-GOBERT,1,1,1,1,0,2,Musée Cinémas
2140,DAGNY-LAMBERCY,1,1,1,1,0,2,Musée Cinémas
2140,LANDOUZY-LA-COUR,1,1,1,1,0,2,Musée Cinémas
2140,LANDOUZY-LA-VILLE,1,1,1,1,0,2,Musée Cinémas
2140,BRAYE-EN-THIERACHE,1,1,1,1,0,2,Musée Cinémas
2140,NAMPCELLES-LA-COUR,1,1,1,1,0,2,Musée Cinémas
2140,FONTAINE-LES-VERVINS,1,1,1,1,0,2,Musée Cinémas
2150,LAPPION,1,0,0,0,0,3,Peu de monuments
2150,SISSONNE,1,0,0,0,0,3,Peu de monuments
2150,NIZY-LE-COMTE,1,0,0,0,0,3,Peu de monuments
2160,MAIZY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2160,ROUCY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2160,PAISSY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2160,SERVAL,1,1,0,0,0,0,Seulement monuments et bibliothèques
2160,SOUPIR,1,1,0,0,0,0,Seulement monuments et bibliothèques
2160,CRAONNE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2160,JUMIGNY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2160,MOULINS,1,1,0,0,0,0,Seulement monuments et bibliothèques
2160,OEUILLY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2160,PARGNAN,1,1,0,0,0,0,Seulement monuments et bibliothèques
2160,MEURIVAL,1,1,0,0,0,0,Seulement monuments et bibliothèques
2160,MUSCOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
2160,VASSOGNE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2160,BEAURIEUX,1,1,0,0,0,0,Seulement monuments et bibliothèques
2160,PONT-ARCY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2160,PONTAVERT,1,1,0,0,0,0,Seulement monuments et bibliothèques
2160,CHAUDARDES,1,1,0,0,0,0,Seulement monuments et bibliothèques
2160,CONCEVREUX,1,1,0,0,0,0,Seulement monuments et bibliothèques
2160,CRAONNELLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2160,GUYENCOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
2160,BOUFFIGNEREUX,1,1,0,0,0,0,Seulement monuments et bibliothèques
2160,BOURG-ET-COMIN,1,1,0,0,0,0,Seulement monuments et bibliothèques
2160,CUISSY-ET-GENY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2160,MOUSSY-VERNEUIL,1,1,0,0,0,0,Seulement monuments et bibliothèques
2160,BLANZY-LES-FISMES,1,1,0,0,0,0,Seulement monuments et bibliothèques
2160,VENDRESSE-BEAULNE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2160,LONGUEVAL-BARBONVAL,1,1,0,0,0,0,Seulement monuments et bibliothèques
2160,CUIRY-LES-CHAUDARDES,1,1,0,0,0,0,Seulement monuments et bibliothèques
2160,OULCHES-LA-VALLEE-FOULON,1,1,0,0,0,0,Seulement monuments et bibliothèques
2170,LESCHELLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2170,FONTENELLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2170,ESQUEHERIES,1,1,0,0,0,0,Seulement monuments et bibliothèques
2170,BARZY-EN-THIERACHE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2190,LOR,1,1,0,0,0,0,Seulement monuments et bibliothèques
2190,PROUVAIS,1,1,0,0,0,0,Seulement monuments et bibliothèques
2190,AGUILCOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
2190,ORAINVILLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2190,PIGNICOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
2190,VARISCOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
2190,AMIFONTAINE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2190,BERTRICOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
2190,GUIGNICOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
2190,BERRY-AU-BAC,1,1,0,0,0,0,Seulement monuments et bibliothèques
2190,EVERGNICOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
2190,CONDE-SUR-SUIPPE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2190,JUVINCOURT-ET-DAMARY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2190,NEUFCHATEL-SUR-AISNE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2190,PROVISEUX-ET-PLESNOY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2200,ACY,1,1,1,1,1,5,Beaucoup d'archives
2200,PASLY,1,1,1,1,1,5,Beaucoup d'archives
2200,BELLEU,1,1,1,1,1,5,Beaucoup d'archives
2200,PLOISY,1,1,1,1,1,5,Beaucoup d'archives
2200,AMBRIEF,1,1,1,1,1,5,Beaucoup d'archives
2200,BUZANCY,1,1,1,1,1,5,Beaucoup d'archives
2200,CHAUDUN,1,1,1,1,1,5,Beaucoup d'archives
2200,PERNANT,1,1,1,1,1,5,Beaucoup d'archives
2200,VENIZEL,1,1,1,1,1,5,Beaucoup d'archives
2200,CHACRISE,1,1,1,1,1,5,Beaucoup d'archives
2200,POMMIERS,1,1,1,1,1,5,Beaucoup d'archives
2200,SOISSONS,1,1,1,1,1,5,Beaucoup d'archives
2200,VAUXBUIN,1,1,1,1,1,5,Beaucoup d'archives
2200,SEPTMONTS,1,1,1,1,1,5,Beaucoup d'archives
2200,VAUXREZIS,1,1,1,1,1,5,Beaucoup d'archives
2200,COURMELLES,1,1,1,1,1,5,Beaucoup d'archives
2200,BERZY-LE-SEC,1,1,1,1,1,5,Beaucoup d'archives
2200,MERCIN-ET-VAUX,1,1,1,1,1,5,Beaucoup d'archives
2200,MISSY-AUX-BOIS,1,1,1,1,1,5,Beaucoup d'archives
2200,BILLY-SUR-AISNE,1,1,1,1,1,5,Beaucoup d'archives
2200,CUISY-EN-ALMONT,1,1,1,1,1,5,Beaucoup d'archives
2200,NOYANT-ET-ACONIN,1,1,1,1,1,5,Beaucoup d'archives
2200,SACONIN-ET-BREUIL,1,1,1,1,1,5,Beaucoup d'archives
2200,ROZIERES-SUR-CRISE,1,1,1,1,1,5,Beaucoup d'archives
2200,NAMPTEUIL-SOUS-MURET,1,1,1,1,1,5,Beaucoup d'archives
2200,VILLENEUVE-SAINT-GERMAIN,1,1,1,1,1,5,Beaucoup d'archives
2210,BRECY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2210,BRENY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2210,CHOUY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2210,DROIZY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2210,LAUNOY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2210,VIERZY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2210,LATILLY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2210,BEUGNEUX,1,1,0,0,0,0,Seulement monuments et bibliothèques
2210,GRISOLLES,1,1,0,0,0,0,Seulement monuments et bibliothèques
2210,GRAND-ROZOY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2210,VILLEMONTOIRE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2210,PARCY-ET-TIGNY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2210,BILLY-SUR-OURCQ,1,1,0,0,0,0,Seulement monuments et bibliothèques
2210,OULCHY-LA-VILLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2210,VICHEL-NANTEUIL,1,1,0,0,0,0,Seulement monuments et bibliothèques
2210,HARTENNES-ET-TAUX,1,1,0,0,0,0,Seulement monuments et bibliothèques
2210,MURET-ET-CROUTTES,1,1,0,0,0,0,Seulement monuments et bibliothèques
2210,OULCHY-LE-CHATEAU,1,1,0,0,0,0,Seulement monuments et bibliothèques
2210,ROZET-SAINT-ALBIN,1,1,0,0,0,0,Seulement monuments et bibliothèques
2210,SAINT-REMY-BLANZY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2210,NANTEUIL-NOTRE-DAME,1,1,0,0,0,0,Seulement monuments et bibliothèques
2210,ROCOURT-SAINT-MARTIN,1,1,0,0,0,0,Seulement monuments et bibliothèques
2210,ARMENTIERES-SUR-OURCQ,1,1,0,0,0,0,Seulement monuments et bibliothèques
2210,MONTGRU-SAINT-HILAIRE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2220,AUGY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2220,LIME,1,1,0,0,0,0,Seulement monuments et bibliothèques
2220,LHUYS,1,1,0,0,0,0,Seulement monuments et bibliothèques
2220,PAARS,1,1,0,0,0,0,Seulement monuments et bibliothèques
2220,BRAINE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2220,LESGES,1,1,0,0,0,0,Seulement monuments et bibliothèques
2220,DHUIZEL,1,1,0,0,0,0,Seulement monuments et bibliothèques
2220,SERCHES,1,1,0,0,0,0,Seulement monuments et bibliothèques
2220,VASSENY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2220,VAUXTIN,1,1,0,0,0,0,Seulement monuments et bibliothèques
2220,BRENELLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2220,CERSEUIL,1,1,0,0,0,0,Seulement monuments et bibliothèques
2220,SERMOISE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2220,JOUAIGNES,1,1,0,0,0,0,Seulement monuments et bibliothèques
2220,COUVRELLES,1,1,0,0,0,0,Seulement monuments et bibliothèques
2220,SAINT-MARD,1,1,0,0,0,0,Seulement monuments et bibliothèques
2220,CUIRY-HOUSSE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2220,CIRY-SALSOGNE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2220,SAINT-THIBAUT,1,1,0,0,0,0,Seulement monuments et bibliothèques
2220,CYS-LA-COMMUNE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2220,MONT-NOTRE-DAME,1,1,0,0,0,0,Seulement monuments et bibliothèques
2220,CHERY-CHARTREUVE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2220,MAAST-ET-VIOLAINE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2220,MONT-SAINT-MARTIN,1,1,0,0,0,0,Seulement monuments et bibliothèques
2220,QUINCY-SOUS-LE-MONT,1,1,0,0,0,0,Seulement monuments et bibliothèques
2220,COURCELLES-SUR-VESLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2230,FRESNOY-LE-GRAND,1,1,0,0,0,0,Seulement monuments et bibliothèques
2240,REGNY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2240,SISSY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2240,CERIZY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2240,RIBEMONT,1,1,0,0,0,0,Seulement monuments et bibliothèques
2240,ITANCOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
2240,RENANSART,1,1,0,0,0,0,Seulement monuments et bibliothèques
2240,ALAINCOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
2240,PARPEVILLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2240,SURFONTAINE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2240,PLEINE-SELVE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2240,BERTHENICOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
2240,VILLERS-LE-SEC,1,1,0,0,0,0,Seulement monuments et bibliothèques
2240,BRISSAY-CHOIGNY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2240,MEZIERES-SUR-OISE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2240,SERY-LES-MEZIERES,1,1,0,0,0,0,Seulement monuments et bibliothèques
2240,BRISSY-HAMEGICOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
2240,CHATILLON-SUR-OISE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2250,CILLY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2250,ERLON,1,1,0,0,0,0,Seulement monuments et bibliothèques
2250,MARLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2250,HOUSSET,1,1,0,0,0,0,Seulement monuments et bibliothèques
2250,THIERNU,1,1,0,0,0,0,Seulement monuments et bibliothèques
2250,VOYENNE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2250,CHEVENNES,1,1,0,0,0,0,Seulement monuments et bibliothèques
2250,BERLANCOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
2250,AUTREMENCOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
2250,MARCY-SOUS-MARLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2250,SAINT-PIERREMONT,1,1,0,0,0,0,Seulement monuments et bibliothèques
2250,BOSMONT-SUR-SERRE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2250,MONTIGNY-LE-FRANC,1,1,0,0,0,0,Seulement monuments et bibliothèques
2250,MONTIGNY-SOUS-MARLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2250,TOULIS-ET-ATTENCOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
2250,TAVAUX-ET-PONTSERICOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
2260,ERLOY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2260,LERZY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2260,GERGNY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2260,PAPLEUX,1,1,0,0,0,0,Seulement monuments et bibliothèques
2260,SOMMERON,1,1,0,0,0,0,Seulement monuments et bibliothèques
2260,ROCQUIGNY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2260,ENGLANCOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
2260,SAINT-ALGIS,1,1,0,0,0,0,Seulement monuments et bibliothèques
2260,FROIDESTREES,1,1,0,0,0,0,Seulement monuments et bibliothèques
2260,CLAIRFONTAINE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2270,DERCY,0,1,1,0,0,1,Beaucoup de cinémas
2270,REMIES,0,1,1,0,0,1,Beaucoup de cinémas
2270,MORTIERS,0,1,1,0,0,1,Beaucoup de cinémas
2270,CHALANDRY,0,1,1,0,0,1,Beaucoup de cinémas
2270,ASSIS-SUR-SERRE,0,1,1,0,0,1,Beaucoup de cinémas
2270,BOIS-LES-PARGNY,0,1,1,0,0,1,Beaucoup de cinémas
2270,CRECY-SUR-SERRE,0,1,1,0,0,1,Beaucoup de cinémas
2270,PARGNY-LES-BOIS,0,1,1,0,0,1,Beaucoup de cinémas
2270,CHEVRESIS-MONCEAU,0,1,1,0,0,1,Beaucoup de cinémas
2270,MONCEAU-LES-LEUPS,0,1,1,0,0,1,Beaucoup de cinémas
2270,POUILLY-SUR-SERRE,0,1,1,0,0,1,Beaucoup de cinémas
2270,SONS-ET-RONCHERES,0,1,1,0,0,1,Beaucoup de cinémas
2270,BARENTON-SUR-SERRE,0,1,1,0,0,1,Beaucoup de cinémas
2270,CHATILLON-LES-SONS,0,1,1,0,0,1,Beaucoup de cinémas
2270,MONTIGNY-SUR-CRECY,0,1,1,0,0,1,Beaucoup de cinémas
2270,NOUVION-ET-CATILLON,0,1,1,0,0,1,Beaucoup de cinémas
2270,FROIDMONT-COHARTILLE,0,1,1,0,0,1,Beaucoup de cinémas
2270,COUVRON-ET-AUMENCOURT,0,1,1,0,0,1,Beaucoup de cinémas
2270,MESBRECOURT-RICHECOURT,0,1,1,0,0,1,Beaucoup de cinémas
2290,BIEUXY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2290,EPAGNY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2290,AMBLENY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2290,BAGNEUX,1,1,0,0,0,0,Seulement monuments et bibliothèques
2290,MORSAIN,1,1,0,0,0,0,Seulement monuments et bibliothèques
2290,VASSENS,1,1,0,0,0,0,Seulement monuments et bibliothèques
2290,FONTENOY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2290,TARTIERS,1,1,0,0,0,0,Seulement monuments et bibliothèques
2290,VEZAPONIN,1,1,0,0,0,0,Seulement monuments et bibliothèques
2290,OSLY-COURTIL,1,1,0,0,0,0,Seulement monuments et bibliothèques
2290,SAINT-BANDRY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2290,BERNY-RIVIERE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2290,VIC-SUR-AISNE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2290,NOUVRON-VINGRE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2290,RESSONS-LE-LONG,1,1,0,0,0,0,Seulement monuments et bibliothèques
2290,MONTIGNY-LENGRAIN,1,1,0,0,0,0,Seulement monuments et bibliothèques
2290,SAINT-CHRISTOPHE-A-BERRY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2300,GUNY,1,1,1,1,1,5,Beaucoup d'archives
2300,BESME,1,1,1,1,1,5,Beaucoup d'archives
2300,OGNES,1,1,1,1,1,5,Beaucoup d'archives
2300,CHAUNY,1,1,1,1,1,5,Beaucoup d'archives
2300,GUIVRY,1,1,1,1,1,5,Beaucoup d'archives
2300,SELENS,1,1,1,1,1,5,Beaucoup d'archives
2300,CAMELIN,1,1,1,1,1,5,Beaucoup d'archives
2300,CAUMONT,1,1,1,1,1,5,Beaucoup d'archives
2300,QUIERZY,1,1,1,1,1,5,Beaucoup d'archives
2300,SINCENY,1,1,1,1,1,5,Beaucoup d'archives
2300,MANICAMP,1,1,1,1,1,5,Beaucoup d'archives
2300,ABBECOURT,1,1,1,1,1,5,Beaucoup d'archives
2300,NEUFLIEUX,1,1,1,1,1,5,Beaucoup d'archives
2300,AUTREVILLE,1,1,1,1,1,5,Beaucoup d'archives
2300,COMMENCHON,1,1,1,1,1,5,Beaucoup d'archives
2300,BICHANCOURT,1,1,1,1,1,5,Beaucoup d'archives
2300,BLERANCOURT,1,1,1,1,1,5,Beaucoup d'archives
2300,PIERREMANDE,1,1,1,1,1,5,Beaucoup d'archives
2300,SAINT-AUBIN,1,1,1,1,1,5,Beaucoup d'archives
2300,UGNY-LE-GAY,1,1,1,1,1,5,Beaucoup d'archives
2300,AUDIGNICOURT,1,1,1,1,1,5,Beaucoup d'archives
2300,TROSLY-LOIRE,1,1,1,1,1,5,Beaucoup d'archives
2300,VIRY-NOUREUIL,1,1,1,1,1,5,Beaucoup d'archives
2300,MAREST-DAMPCOURT,1,1,1,1,1,5,Beaucoup d'archives
2300,BEAUMONT-EN-BEINE,1,1,1,1,1,5,Beaucoup d'archives
2300,VILLEQUIER-AUMONT,1,1,1,1,1,5,Beaucoup d'archives
2300,CAILLOUEL-CREPIGNY,1,1,1,1,1,5,Beaucoup d'archives
2300,BETHANCOURT-EN-VAUX,1,1,1,1,1,5,Beaucoup d'archives
2300,SAINT-PAUL-AUX-BOIS,1,1,1,1,1,5,Beaucoup d'archives
2300,BOURGUIGNON-SOUS-COUCY,1,1,1,1,1,5,Beaucoup d'archives
2310,COUPRU,1,1,0,0,0,0,Seulement monuments et bibliothèques
2310,PAVANT,1,1,0,0,0,0,Seulement monuments et bibliothèques
2310,DOMPTIN,1,1,0,0,0,0,Seulement monuments et bibliothèques
2310,SAULCHERY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2310,BEZU-LE-GUERY,1,1,0,0,0,0,Seulement monuments et bibliothèques
2310,NOGENT-L ARTAUD,1,1,0,0,0,0,Seulement monuments et bibliothèques
2310,CHARLY-SUR-MARNE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2310,ROMENY-SUR-MARNE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2310,CROUTTES-SUR-MARNE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2310,MONTREUIL-AUX-LIONS,1,1,0,0,0,0,Seulement monuments et bibliothèques
2310,VILLIERS-SAINT-DENIS,1,1,0,0,0,0,Seulement monuments et bibliothèques
2320,PINON,1,1,0,0,0,0,Seulement monuments et bibliothèques
2320,ALLEMANT,1,1,0,0,0,0,Seulement monuments et bibliothèques
2320,CESSIERES,1,1,0,0,0,0,Seulement monuments et bibliothèques
2320,PREMONTRE,1,1,0,0,0,0,Seulement monuments et bibliothèques
2320,VAUDESSON,1,1,0,0,0,0,Seulement monuments et bibliothèques
